time,track,horse,race_name,class,race_restrictions,major,racetype,distance,prize,going,runners,category,topor,direction,stall,trainer,horse_age,pounds,jockey_name,jockeys_claim,fav,OfficialRating,Odds,racecardno,last1,last2,last3,speedandtodayrating,jockeytrainerstallionrating,total,LastRun,jockey14runs,jockey14wins,jockey14strike,jockey30runs,jockey30wins,jockey30strike,jockey1yrruns,jockey1yrwins,jockey1yrstrike,jockeyruns,jockeywins,jockeystrike,jocktrainruns,jocktrainwins,jocktrainstrike,jockcsrruns,jockcsrwins,jockcsrstrike,trainer14runs,trainer14wins,trainer14strike,trainer30runs,trainer30wins,trainer30strike,trainer1yrruns,trainer1yrwins,trainer1yrstrike,trainerruns,trainerwins,trainerstrike,traincsrruns,traincsrwins,traincsrstrike,form,horsecountry,stallsanalyser,HorseSex,stallion,LastRace_Pos,SecondLastRace_Pos,LR_OR,2LR_OR,3LR_OR,4LR_OR,Going_WinPC,Career_WinPC,Class_WinPC,Direction_WinPC,LR_Track,LR_class,LR_prize,LR_distance,LR_runners,LR_Odds,LR_weight,Days_Since_2LR,2LR_Track,2LR_class,2LR_prize,2LR_distance,2LR_runners,2LR_Odds,2LR_weight,Days_Since_3LR,3LR_Track,3LR_class,3LR_prize,3LR_distance,3LR_runners,3LR_Odds,ThirdLastRace_Pos,CareerRuns,CareerWins,LR_Major,2LR_Major,3LR_Major,LR_Going,2LR_Going,3LR_Going,dam,Headgear,headgearlr,Class_plcPC,TrkDist_plcPC,Going_plcPC,HeadgearRuns,HeadgearWins,Headgear_WinPC,MilesTravelled,PosMilesTravelled,LRDistAhead,LRDistBt,GoingRuns,GoingWins,GoingPlaces,LRSubWinpc,LRSubPlcpc,stallpos,surface,DetailedSex,TrainerHorseRuns,Hcap_NonRuns,Hcap_NonWins,NH_Hcap_NonRuns,NH_Hcap_NonWins,medianOR,avgOR,SurfaceRuns,SurfaceWins,code,Stallion1yrPC,StallionAgePC,StallionDistancePC,StallionTrackPC,StallionClassPC,StallionSurfacePC,StallionGoingPC,FCOdds,EarlyOdds,dams_stallion,LWIN_Track,LWIN_distance,LWIN_odds,LWIN_going,LWIN_OR,ClassandHigherWins,JockeyHorseRuns,JockeyHorseWins,SeasonRuns,TrainerHorseWins,TrainerHorseCodeWins,penalty,HorseCareerPlaces,HorseTrackRuns,HorseTrackWins,HorseTrackPlaces,HorseTrackWin%,HorseTrackPlace%,HorseDistanceRuns,HorseDistanceWins,HorseDistancePlaces,HorseDistanceWin%,HorseDistancePlace%,HorseCDRuns,HorseCDWins,HorseCDPlaces,HorseCDWin%,HorseclassRuns,HorseclassWins,HorseclassPlaces,race_date,Unnamed: 183,racedate,racetime,race_restrictions_age,race_class,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,odds,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,dayssincelr,careerruns,surfacetype,horse_prizewin,Unnamed: 47
15:50:00,Ayr,Chanting Hill (IRE),Book Summer Saturday On 18 June Handicap Chase,Class 3,5yo+,Non-Major,Handicap Chase,3m.5f ,7624,Good,6,National Hunt,125,Left Handed,0,"Alexander, N W",8,150,"McMenamin, Daniel",0,Non Fav,107,5.5,6,50.715,26.2548,24.3335,3.6929,1.234,135.42246130000004,24,5,2,40,22,2,9,282,31,11,605,77,13,32,9,28,45,6,13,3,0,0,14,3,21,226,35,15,434,56,13,98,20,20,56321P5,(IRE),0,Female,Milan,Fifth,Pulled Up,109.0,109.0,105.0,105.0,29,21,0,25,Newcastle,Class 4,5010.0,3m ,6.0,5.5,166.0,37,Carlisle,Class 2,18004.0,3m1f ,11.0,10.0,153.0,63,Catterick,Class 4,4684.0,3m2f ,6.0,3.0,First,14,3,,,,Good,Good,Soft,Kitty Dillon (IRE),None,None,0,0,29,14,3,21,93,Clear Fifth,15.0,12.75,7,2,2,0,0,None,Flat,Mare,14,12,3,11,3,116.0,116,2,0,Chase,12,8,7,20,14,12,12,7.5,9.0,Westerner,Catterick,3m2f ,3.0,Soft,105.0,0,2,1,0,3,14,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022-05-03,,2022-05-03,15:50:00,5yo+,Class 3,3m.5f ,7624,Good,6,5th,10,Chanting Hill (IRE),6.5,107,6 mins 7.39s,367.39,24.75,116.0,24.5,5,National Hunt,8.348187358213877,3.75,2,2,5300,72,Handicap Chase,"tracked leaders, pushed along after 5 out, weakened 4 out",6,None,Left Handed,24,14,Flat,350.0,
16:00:00,Lingfield,Count Otto (IRE),Watch Chester On Sky Sports Racing Handicap,Class 4,4yo+,Non-Major,Handicap,6f ,4995,Standard,7,All Weather,81,Left Handed,1,"Perrett, Mrs A J",7,136,"Crowley, Jim",0,Non Fav,81,3.0,1,74.405,31.200750000000003,22.514725,4.3094,0.5032,161.0009436,4,21,3,14,36,6,17,420,84,20,998,184,18,67,5,7,89,16,18,11,0,0,16,0,0,157,19,12,411,34,8,78,8,10,0877375,(IRE),0,Male,Sir Prancealot (IRE),Fifth,Seventh,81.0,83.0,84.0,87.0,22,15,0,21,Goodwood,Class 3,8100.0,6f ,9.0,12.0,127.0,18,Lingfield,Class 3,33501.0,6f ,11.0,7.5,126.0,48,Kempton,Class 3,7731.0,6f ,12.0,33.0,Third,59,9,,,,Good,Standard,Standard To Slow,Dessert Flower (IRE),Blinkers,Blinkers,25,36,43,14,4,29,31,Clear Bottom,0.5,1.83,23,5,10,0,0,Inside,Polytrack,Gelding,59,55,8,55,8,79.0,77,28,6,All Weather,9,13,11,6,11,5,7,10.0,4.5,Intikhab (USA),Newmarket (Rowley),6f ,9.0,Good,91.0,8,4,1,2,9,28,0,21,19,5,8,26,42,43,8,17,19,40,14,4,5,29,8,0,2,2022-05-03,,2022-05-03,16:00:00,4yo+,Class 4,6f ,4995,Standard,7,1st,,Count Otto (IRE),1.75,81,1 mins 10.15s,70.15,,79.0,6.0,1,All Weather,2.62,1.543176973,2,2,1321,0,Handicap,"led 1f on inside, tracked leaders, eased out approaching halfway, led over 1f out, soon clear, ran on well",1,Inside,Left Handed,4,59,Polytrack,4995.0,
16:00:00,Lingfield,Ooh Is It,Watch Chester On Sky Sports Racing Handicap,Class 4,4yo+,Non-Major,Handicap,6f ,4995,Standard,7,All Weather,81,Left Handed,4,"Evans, P D",4,135,"Downing, George",0,Non Fav,80,8.5,2,62.265,35.852355,14.750350000000005,2.8899000000000004,1.3944,151.51831699999997,22,19,2,11,35,4,11,178,14,8,397,23,6,81,12,15,59,7,12,21,3,14,41,5,12,531,61,11,1169,132,11,149,22,15,2154425,(GB),2,Male,Es Que Love (IRE),Fifth,Second,80.0,80.0,80.0,81.0,25,24,17,22,Windsor,Class 4,4995.0,5f ,10.0,3.0,126.0,47,Wolverhampton,Class 4,5076.0,5f ,7.0,2.5,128.0,55,Kempton,Class 4,5616.0,6f ,6.0,8.0,Fourth,17,4,,,,Good To Soft,Standard,Standard To Slow,Candleberry,None,None,33,0,38,14,4,29,169,Clear Top,1.5,6.35,8,2,3,0,0,Inside,Polytrack,Gelding,17,14,4,14,4,79.0,77,4,0,All Weather,17,22,19,0,16,0,13,4.0,6.0,Shamardal (USA),Wolverhampton,5f ,1.38,Standard,77.0,1,0,0,1,4,12,0,8,3,0,0,0,0,4,0,1,0,25,2,0,0,0,6,1,2,2022-05-03,,2022-05-03,16:00:00,4yo+,Class 4,6f ,4995,Standard,7,7th,2,Ooh Is It,12.0,80,1 mins 10.15s,70.15,12.0,79.0,6.0,7,All Weather,26.0,8.8,2,2,1321,0,Handicap,"prominent, led 5f out, pushed along over 2f out, ridden and headed over 1f out, weakened final furlong",2,Inside,Left Handed,22,17,Polytrack,0.0,
16:00:00,Lingfield,Merhoob (IRE),Watch Chester On Sky Sports Racing Handicap,Class 4,4yo+,Non-Major,Handicap,6f ,4995,Standard,7,All Weather,81,Left Handed,5,"Ryan, J",10,135,"Keenan, Darragh",0,Non Fav,80,22.0,3,39.82875,23.6840625,11.764375,4.494800000000001,0.7828,107.406875,479,23,3,13,43,4,9,551,42,8,961,71,7,167,18,11,185,21,11,8,1,13,14,2,14,163,14,9,308,23,7,47,6,13,0035775,(IRE),2,Male,Cape Cross (IRE),Fifth,Seventh,86.0,87.0,87.0,87.0,19,13,27,22,Chelmsford City,Class 4,5531.0,6f ,6.0,3.5,133.0,498,Lingfield,Class 4,7860.0,6f ,12.0,4.0,136.0,500,Lingfield,Class 2,11972.0,6f ,9.0,11.0,Seventh,67,9,,,,Standard,Standard,Standard,Lady Slippers (IRE),Cheekpieces,None,45,58,46,2,0,0,95,Joint Second,6.5,4.15,37,7,17,0,20,Inside,Polytrack,Gelding,62,51,8,51,8,79.0,77,30,6,All Weather,7,0,0,9,10,4,0,14.0,18.0,Royal Academy (USA),Lingfield,6f ,2.5,Standard,95.0,8,15,0,0,9,38,0,24,15,4,10,27,67,42,6,17,14,40,12,3,7,25,11,3,5,2022-05-03,,2022-05-03,16:00:00,4yo+,Class 4,6f ,4995,Standard,7,3rd,1.5,Merhoob (IRE),33.0,80,1 mins 10.15s,70.15,3.75,79.0,6.0,3,All Weather,48.19423718771489,14.0,2,2,1321,0,Handicap,"held up off the pace in last pair, headway towards inside and switched left over 1f out, went 2nd 1f out, no chance with winner, lost 2nd final 100 yards",3,Inside,Left Handed,479,67,Polytrack,1173.0,
16:00:00,Lingfield,Impeach (IRE),Watch Chester On Sky Sports Racing Handicap,Class 4,4yo+,Non-Major,Handicap,6f ,4995,Standard,7,All Weather,81,Left Handed,6,"Allen, C N",4,134,"Callan, N",0,Non Fav,79,3.5,4,88.5,27.123750000000005,16.173225000000002,7.1421,1.0966,174.502152,13,20,2,10,46,5,11,168,21,13,168,21,13,2,1,50,13,3,23,3,1,33,5,1,20,96,11,11,185,18,10,46,8,17,1612571,(IRE),-3,Male,No Nay Never (USA),First,Seventh,74.0,74.0,75.0,74.0,25,17,20,23,Lingfield,Class 5,3510.0,6f ,7.0,5.0,132.0,33,Chelmsford City,Class 4,6696.0,5f ,11.0,7.0,127.0,60,Lingfield,Class 3,6480.0,6f ,8.0,5.5,Fifth,18,3,,,,Standard,Standard,Standard,Court Circular,Blinkers,Blinkers,40,80,42,8,3,38,95,Joint Second,1.5,,12,3,5,100,100,Inside,Polytrack,Gelding,13,15,3,15,3,79.0,77,13,3,All Weather,12,9,15,15,14,10,10,3.0,3.0,Pivotal,Lingfield,6f ,5.0,Standard,74.0,1,2,1,2,3,12,0,7,5,3,4,60,80,10,3,6,30,60,5,3,4,60,5,1,2,2022-05-03,,2022-05-03,16:00:00,4yo+,Class 4,6f ,4995,Standard,7,4th,2.5,Impeach (IRE),4.0,79,1 mins 10.15s,70.15,6.25,79.0,6.0,4,All Weather,5.5,2.44,2,2,1321,0,Handicap,"raced keenly, pressed leader 5f out, ridden to lead briefly over 1f out, lost 2nd 1f out, chased leaders, weakened inside final furlong",4,Inside,Left Handed,13,18,Polytrack,586.0,
16:00:00,Lingfield,Touchwood (IRE),Watch Chester On Sky Sports Racing Handicap,Class 4,4yo+,Non-Major,Handicap,6f ,4995,Standard,7,All Weather,81,Left Handed,3,"Hills, Charles",4,132,"Buick, William",0,Fav,77,1.25,5,72.42499999999998,41.0103,13.414575,4.667,2.1882,163.22601737999997,17,35,9,26,76,25,33,827,186,22,1561,338,22,57,11,19,117,25,21,24,7,29,44,10,23,499,82,16,880,146,17,78,17,22,3124612,(IRE),2,Male,Invincible Spirit (IRE),Second,First,77.0,75.0,76.0,77.0,0,14,17,0,Lingfield,Class 4,4995.0,7f ,5.0,0.91,131.0,195,Kempton,Class 4,5400.0,6f ,11.0,11.0,129.0,213,Wolverhampton,Class 5,3240.0,6f ,10.0,2.5,Sixth,14,2,,,,Standard,Standard To Slow,Standard,Aaraamm (USA),None,None,67,50,50,14,2,14,81,Clear Fifth,5.0,0.15,4,0,2,0,0,Inside,Polytrack,Gelding,14,6,1,6,1,79.0,77,6,1,All Weather,10,8,7,15,10,12,10,1.5,1.1,Street Cry (IRE),Kempton,6f ,11.0,Standard To Slow,75.0,1,1,0,1,2,7,0,9,3,0,2,0,67,10,2,6,20,60,2,0,1,0,6,1,4,2022-05-03,,2022-05-03,16:00:00,4yo+,Class 4,6f ,4995,Standard,7,2nd,2.25,Touchwood (IRE),1.5,77,1 mins 10.15s,70.15,2.25,79.0,6.0,2,All Weather,2.88,1.5625221174518629,2,2,1321,0,Handicap,"tracked leader until settled 4th after 1f, pushed along halfway, outpaced over 2f out, ridden and unable to quicken over 1f out, rallied inside final furlong, went 2nd final 100 yards, no chance with winner",5,Inside,Left Handed,17,14,Polytrack,2345.0,
16:00:00,Lingfield,Show Me A Sunset,Watch Chester On Sky Sports Racing Handicap,Class 4,4yo+,Non-Major,Handicap,6f ,4995,Standard,7,All Weather,81,Left Handed,2,"Cowell, R M H",6,128,"Morris, Luke",0,Non Fav,73,25.0,6,48.2288,22.17132,19.141175,3.2897000000000003,0.6475,127.624651,98,50,3,6,86,7,8,1105,98,9,2312,211,9,43,1,2,389,34,9,16,0,0,26,1,4,304,30,10,573,63,11,49,2,4,6341280,(GB),0,Male,Showcasing,Tenth,Eighth,74.0,75.0,75.0,70.0,13,13,14,15,Southwell,Class 4,4995.0,5f ,10.0,9.0,128.0,113,Wolverhampton,Class 4,4995.0,5f ,10.0,16.0,128.0,125,Southwell,Class 4,4590.0,5f ,8.0,3.0,Second,23,3,,,,Standard To Slow,Standard,Standard To Slow,Sunrise Star,Cheekpieces,Cheekpieces,43,0,47,6,1,17,95,Joint Second,,6.41,15,2,7,11,33,Inside,Polytrack,Gelding,10,18,2,18,2,79.0,77,7,1,All Weather,10,5,12,14,13,14,8,12.0,12.0,Shamardal (USA),Southwell,5f ,4.0,Standard To Slow,70.0,1,1,0,0,2,10,0,11,0,0,0,0,0,11,1,6,9,55,0,0,0,0,7,1,3,2022-05-03,,2022-05-03,16:00:00,4yo+,Class 4,6f ,4995,Standard,7,6th,2.25,Show Me A Sunset,22.0,73,1 mins 10.15s,70.15,10.0,79.0,6.0,6,All Weather,48.35293801629917,13.843864744,2,2,1321,0,Handicap,"held up in 5th, no impression when ridden and hung left over 1f out",6,Inside,Left Handed,98,23,Polytrack,300.0,
16:00:00,Lingfield,Charming Kid,Watch Chester On Sky Sports Racing Handicap,Class 4,4yo+,Non-Major,Handicap,6f ,4995,Standard,7,All Weather,81,Left Handed,7,"Ivory, D K",6,126,"Bennett, Charlie",0,Non Fav,71,40.0,7,44.91,21.739320000000003,15.504624999999995,2.8034,0.4025999999999999,116.78331249999998,22,12,1,8,28,1,4,346,12,3,723,39,5,22,1,5,167,10,6,6,1,17,16,1,6,165,9,5,418,21,5,56,4,7,3954598,(GB),-3,Male,Charm Spirit (IRE),Eighth,Ninth,73.0,75.0,76.0,77.0,13,11,7,13,Windsor,Class 4,4995.0,5f ,10.0,22.0,124.0,113,Wolverhampton,Class 4,4995.0,5f ,10.0,12.0,128.0,137,Southwell,Class 4,4590.0,5f ,10.0,4.0,Fifth,28,3,,,,Good To Soft,Standard,Standard To Slow,Child Bride (USA),None,None,27,0,25,27,3,11,45,Clear Sixth,1.5,9.70,16,2,4,0,0,Inside,Polytrack,Gelding,18,19,1,19,1,79.0,77,13,1,All Weather,8,11,19,22,7,13,12,16.0,33.0,Coronados Quest (USA),Wolverhampton,5f ,2.25,Standard,77.0,2,0,0,1,1,17,0,7,7,0,1,0,14,10,1,2,10,20,4,0,0,0,15,1,4,2022-05-03,,2022-05-03,16:00:00,4yo+,Class 4,6f ,4995,Standard,7,5th,1.5,Charming Kid,40.0,71,1 mins 10.15s,70.15,7.75,79.0,6.0,5,All Weather,60.90201171184003,19.5,2,2,1321,0,Handicap,"outpaced in rear, never on terms",7,Inside,Left Handed,22,28,Polytrack,300.0,
16:15:00,Fakenham,Red Happy (FR),Snellings Norfolk National Handicap Chase,Class 3,5yo+,Non-Major,Handicap Chase,3m6.5f ,12643,Good,10,National Hunt,125,Left Handed,0,"Pipe, D E",5,168,"Armson, Philip",5,Non Fav,125,9.0,1,79.625,49.41,25.475,3.175,1.5266,191.39209413,13,4,0,0,17,3,18,184,11,6,270,18,7,82,8,10,5,1,20,17,0,0,46,12,26,466,48,10,845,107,13,8,2,25,4PP1112,(FR),0,Male,Red Dubawi (IRE),Second,First,128.0,120.0,113.0,106.0,75,38,25,0,Ludlow,Class 3,8768.0,2m4f ,5.0,2.0,164.0,19,Exeter,Class 3,7134.0,2m3½f ,5.0,2.25,150.0,26,Taunton,Class 4,5228.0,2m2f ,6.0,2.25,First,8,3,,,,Good,Good,Good,Happynees (FR),Blinkers,Blinkers,50,0,100,8,3,38,259,Joint Second,10.0,11.00,4,3,4,0,0,None,Undulating,Gelding,8,8,3,8,3,117.5,116,4,1,Chase,38,38,0,0,25,0,75,4.5,7.5,Lord Of Men,Exeter,2m3½f ,2.25,Good,120.0,1,5,3,0,3,8,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,2,2022-05-03,,2022-05-03,16:15:00,5yo+,Class 3,3m6.5f ,12643,Good,10,2nd,1.5,Red Happy (FR),6.5,125,7 mins 57.78s,477.78,1.5,117.5,30.5,2,National Hunt,8.819131418456674,2.993786202394877,3,3,6404,301,Handicap Chase,"in rear, headway 13th, ridden to press leader 2 out, every chance next, stayed on",1,None,Left Handed,13,8,Undulating,5813.0,
16:15:00,Fakenham,Potters Legend,Snellings Norfolk National Handicap Chase,Class 3,5yo+,Non-Major,Handicap Chase,3m6.5f ,12643,Good,10,National Hunt,125,Left Handed,0,"Wadham, Mrs L",12,167,"McGivern, Mr C",10,Non Fav,124,8.0,2,95.95,33.31665,12.05348,4.9265,1.1126,183.0008644,15,2,0,0,8,0,0,33,2,6,46,4,9,37,4,11,10,1,10,4,0,0,11,1,9,169,24,14,347,50,14,34,11,32,65P5422,(GB),0,Male,Midnight Legend,Second,Second,122.0,125.0,127.0,130.0,29,18,22,15,Fakenham,Class 2,16338.0,3m ,9.0,4.5,138.0,46,Fakenham,Class 3,10130.0,3m ,5.0,3.5,157.0,75,Sandown,Class 3,8169.0,3m½f ,4.0,10.0,Fourth,40,7,,,,Good,Good To Soft,Soft,Loose Morals (IRE),Cheekpieces,Cheekpieces,44,0,71,22,3,14,47,Clear Bottom,7.5,2.50,7,2,5,0,0,None,Undulating,Gelding,40,31,3,29,3,117.5,116,15,2,Chase,15,15,14,22,11,19,18,6.0,7.0,Luso,Fakenham,3m½f ,0.91,Good,133.0,5,1,0,0,7,40,0,20,5,2,4,40,80,0,0,0,0,0,0,0,0,0,9,2,4,2022-05-03,,2022-05-03,16:15:00,5yo+,Class 3,3m6.5f ,12643,Good,10,5th,5.5,Potters Legend,6.5,124,7 mins 57.78s,477.78,20.0,117.5,30.5,5,National Hunt,7.279677292503947,2.593744621,3,3,6404,301,Handicap Chase,"raced wide close up, mistake 16th, ridden and not fluent 3 out, weakened before last",2,None,Left Handed,15,40,Undulating,727.0,
16:15:00,Fakenham,Havana Hermano (IRE),Snellings Norfolk National Handicap Chase,Class 3,5yo+,Non-Major,Handicap Chase,3m6.5f ,12643,Good,10,National Hunt,125,Left Handed,0,"Edmunds, Stuart",8,166,"Gethings, Ciaran",0,Non Fav,123,7.5,3,73.89999999999999,25.00839,12.3684,2.3913,0.8325,153.82832499999998,20,7,1,14,25,2,8,310,28,9,584,52,9,222,28,13,19,3,16,2,0,0,13,1,8,151,19,13,286,37,13,21,4,19,2227443,(IRE),0,Male,Flemensfirth (USA),Third,Fourth,120.0,127.0,124.0,126.0,10,10,6,16,Southwell,Class 4,4684.0,3m1f ,7.0,8.0,166.0,41,Ludlow,Class 3,11219.0,3m½f ,5.0,5.5,163.0,83,Fakenham,Class 3,10511.0,3m ,4.0,3.0,Fourth,30,3,,,,Good,Good,Soft,Senorita Rumbalita,Cheekpieces,None,44,0,30,16,2,13,103,Clear Eighth,20.0,7.75,20,2,6,0,0,None,Undulating,Gelding,30,23,2,11,1,117.5,116,7,1,Chase,11,11,0,50,19,9,13,8.0,8.5,Alflora (IRE),Uttoxeter,2m4½f ,4.5,Good,124.0,1,25,2,0,3,30,0,11,4,1,1,25,25,0,0,0,0,0,0,0,0,0,16,1,7,2022-05-03,,2022-05-03,16:15:00,5yo+,Class 3,3m6.5f ,12643,Good,10,3rd,1,Havana Hermano (IRE),7.0,123,7 mins 57.78s,477.78,2.5,117.5,30.5,3,National Hunt,10.360623786693187,3.222847099220089,3,3,6404,301,Handicap Chase,"tracked leaders, led 2 out, soon pressed, headed and no extra flat",3,None,Left Handed,20,30,Undulating,2906.0,
16:15:00,Fakenham,Supreme Escape (IRE),Snellings Norfolk National Handicap Chase,Class 3,5yo+,Non-Major,Handicap Chase,3m6.5f ,12643,Good,10,National Hunt,125,Left Handed,0,"Williams, Evan",8,164,"Wedge, Adam",0,Non Fav,121,10.0,4,70.625,25.94025,26.691,2.3607,1.1854,151.437956,26,7,3,43,34,6,18,525,70,13,831,115,14,437,55,13,22,6,27,2,0,0,26,6,23,465,56,12,881,100,11,15,2,13,1P091P4,(IRE),0,Male,Milan,Fourth,Pulled Up,122.0,133.0,120.0,124.0,33,25,25,29,Ffos Las,Class 3,7352.0,3m4f ,9.0,16.0,151.0,45,Uttoxeter,Class 1,84405.0,4m2f ,18.0,25.0,133.0,110,Catterick,Class 3,15609.0,3m6f ,8.0,5.0,First,16,4,,Listed,,Good,Soft,Good To Soft,Silent Whisper (IRE),Visor,Blinkers,25,0,33,2,1,50,245,Clear Fourth,8.0,22.40,3,1,1,0,0,None,Undulating,Gelding,16,14,4,10,3,117.5,116,8,3,Chase,12,8,0,0,14,10,12,12.0,9.0,Presenting,Catterick,3m6f ,5.0,Good To Soft,120.0,1,7,1,0,4,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2022-05-03,,2022-05-03,16:15:00,5yo+,Class 3,3m6.5f ,12643,Good,10,PU,,Supreme Escape (IRE),11.0,121,7 mins 57.78s,477.78,,117.5,30.5,PU,National Hunt,16.5,4.5,3,3,6404,301,Handicap Chase,"in touch, reminders 7th, weakened 17th, pulled up before next",4,None,Left Handed,26,16,Undulating,,
16:15:00,Fakenham,Tommie Beau (IRE),Snellings Norfolk National Handicap Chase,Class 3,5yo+,Non-Major,Handicap Chase,3m6.5f ,12643,Good,10,National Hunt,125,Left Handed,0,"Mullins, J W",7,163,"Nolan, Michael G",0,Non Fav,120,4.5,5,102.5,22.2804,13.2688,7.4555,1.2611,186.14259750000005,30,1,0,0,17,3,18,135,15,11,332,27,8,60,11,18,4,1,25,3,0,0,19,3,16,229,21,9,435,36,8,11,4,36,11223P1,(IRE),0,Male,Brian Boru,First,Pulled Up,117.0,120.0,122.0,117.0,60,33,0,56,Plumpton,Class 4,6862.0,3m2½f ,5.0,5.0,169.0,76,Hereford,Class 4,5773.0,3m1f ,5.0,10.0,166.0,122,Catterick,Class 3,7080.0,3m1½f ,5.0,1.88,Third,15,5,,,,Good,Soft,Soft,Bajan Girl (FR),None,None,0,0,80,15,5,33,198,Clear Fifth,1.5,,5,3,4,0,0,None,Undulating,Gelding,15,11,5,6,2,117.5,116,11,5,Chase,11,17,0,29,14,10,14,6.0,4.5,Emperor Jones (USA),Plumpton,3m2½f ,5.0,Good,117.0,0,3,2,0,5,15,0,7,2,2,2,100,100,0,0,0,0,0,0,0,0,0,1,0,0,2022-05-03,,2022-05-03,16:15:00,5yo+,Class 3,3m6.5f ,12643,Good,10,1st,,Tommie Beau (IRE),4.5,120,7 mins 57.78s,477.78,,117.5,30.5,1,National Hunt,5.853432153418654,2.3824308206161944,3,3,6404,301,Handicap Chase,"held up towards rear, headway 2 out, effort between horses last, quickened to lead flat, ran on",5,None,Left Handed,30,15,Undulating,12643.0,
16:15:00,Fakenham,Debden Bank,Snellings Norfolk National Handicap Chase,Class 3,5yo+,Non-Major,Handicap Chase,3m6.5f ,12643,Good,10,National Hunt,125,Left Handed,0,"Keighley, M",8,158,"Twiston-Davies, Sam",0,Non Fav,115,7.0,6,100.2,22.0014,11.88475,3.3063,0.9675,170.14223070000003,28,24,1,4,55,5,9,735,105,14,1379,189,14,6,2,33,32,4,13,6,1,17,18,2,11,205,44,21,346,53,15,4,0,0,1110PP1,(GB),0,Male,Cacique (IRE),First,Pulled Up,110.0,107.0,115.0,116.0,50,29,0,36,Southwell,Class 4,5010.0,3m1f ,7.0,5.5,157.0,120,Southwell,Class 4,3485.0,3m1½f ,9.0,12.0,163.0,143,Hereford,Class 4,3594.0,3m1f ,11.0,14.0,Pulled Up,14,4,,,,Good,Good To Soft,Good,Rose Row,Cheekpieces,Cheekpieces,0,0,50,7,4,57,171,Clear Sixth,4.25,,6,3,3,0,100,None,Undulating,Gelding,14,9,4,8,4,117.5,116,1,0,Chase,15,7,0,0,0,6,13,4.0,6.0,Act One,Southwell,3m1f ,5.5,Good,110.0,0,1,0,0,4,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022-05-03,,2022-05-03,16:15:00,5yo+,Class 3,3m6.5f ,12643,Good,10,PU,,Debden Bank,8.0,115,7 mins 57.78s,477.78,,117.5,30.5,PU,National Hunt,12.715451954820306,3.861984820142535,3,3,6404,301,Handicap Chase,"prominent, led 8th, headed 17th, tracked leader, ridden and weakened soon after 2 out, pulled up before next",6,None,Left Handed,28,14,Undulating,,
16:15:00,Fakenham,Chic Name (FR),Snellings Norfolk National Handicap Chase,Class 3,5yo+,Non-Major,Handicap Chase,3m6.5f ,12643,Good,10,National Hunt,125,Left Handed,0,"Hobson, Richard",10,158,"Burke, Jonathan",0,Non Fav,115,11.0,7,52.37,21.492,14.419525,2.0011,0.4065,120.57632624999998,12,15,1,7,32,3,9,459,63,14,836,111,13,4,0,0,4,0,0,4,0,0,6,0,0,71,3,4,154,15,10,1,0,0,342P493,(FR),0,Male,Nickname (FR),Third,Ninth,118.0,123.0,125.0,132.0,0,11,33,12,Perth,Class 4,4684.0,3m ,4.0,3.5,156.0,32,Newbury,Class 3,6232.0,2m7f ,11.0,25.0,160.0,60,Newbury,Class 3,6045.0,2m½f ,6.0,22.0,Fourth,35,4,,,,Good To Soft,Good To Soft,Soft,Vuelta Al Ruedo (FR),Visor,Cheekpieces,33,0,14,5,0,0,150,Clear Seventh,0.0,14.50,7,0,1,0,0,None,Undulating,Gelding,35,19,3,16,3,117.5,116,11,0,Chase,13,10,0,0,17,13,17,14.0,8.5,Ballingarry (IRE),Newbury,3m2f ,4.5,Good To Soft,125.0,3,6,0,0,4,35,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,2022-05-03,,2022-05-03,16:15:00,5yo+,Class 3,3m6.5f ,12643,Good,10,PU,,Chic Name (FR),16.0,115,7 mins 57.78s,477.78,,117.5,30.5,PU,National Hunt,27.40928705983795,6.015838941466061,3,3,6404,301,Handicap Chase,"in rear, mistake 3rd, struggling 11th, pulled up 4 out",7,None,Left Handed,12,35,Undulating,,
