racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,
"2022-05-02","16:01:00","Windsor","Sky Sports Racing Sky 415 Handicap","4yo+","Class 3",,"1m ","6281","Good To Firm","5","5th","4.25","Free Solo (IRE)","2","Osborne, J A","5","Osborne, Saffie","3","129","12",,"90","1 mins 46.34s","106.34","9.25","90","8","5","Flat","16","5.82","2","2","1791","0","Handicap","awkwardly away, raced keenly in last pair, appeared to lose action and dropped to rear over 3f out, no chance after","3","Inside","Figure of 8",,"205","13","Showcasing","Flat",
"2022-05-02","16:36:00","Windsor","Cazoo Novice Stakes (GBB Race)","3-4yo","Class 5",,"1m ","3942","Good To Firm","9","1st",,"Maplewood (IRE)","2","Appleby, Charlie","3","Buick, William","0","129","1.5","(Fav)","0","1 mins 44.43s","104.43",,"0","8","1","Flat","2.600974040385173","1.32","3","3","1791","0","Novices","made all and set steady pace, pushed along and quickened 3f out, in no danger after, stayed on strongly, unchallenged","3","Inside","Figure of 8",,"21","2","Oasis Dream","Flat",
"2022-05-02","16:36:00","Windsor","Cazoo Novice Stakes (GBB Race)","3-4yo","Class 5",,"1m ","3942","Good To Firm","9","2nd","2.75","Super Lover","8","King, A","3","Harley, M","0","129","2.5",,"0","1 mins 44.43s","104.43","2.75","0","8","2","Flat","4.190329114408161","1.6","3","3","1791","0","Novices","held up off the pace in 6th, pushed along and outpaced over 3f out, headway out wide over 2f out, ridden and went 2nd final furlong, stayed on same pace, no chance with winner","7","Inside","Figure of 8",,"157","2","Zoffany (IRE)","Flat",
"2022-05-02","16:36:00","Windsor","Cazoo Novice Stakes (GBB Race)","3-4yo","Class 5",,"1m ","3942","Good To Firm","9","3rd","1.5","Hamaamm (FR)","1","Crisford, Simon","3","Doyle, James","0","124","4",,"0","1 mins 44.43s","104.43","4.25","0","8","3","Flat","6.2","1.9641977944701279","3","3","1791","0","Novices","tracked lading pair, switched out and went 2nd over 2f out, soon ridden, lost 2nd final furlong, plugged on in 3rd","8","Inside","Figure of 8",,"None","0","Le Havre (IRE)","Flat",
"2022-05-02","16:36:00","Windsor","Cazoo Novice Stakes (GBB Race)","3-4yo","Class 5",,"1m ","3942","Good To Firm","9","4th","0.5","Raqraaq (USA)","6","Chamings, P R","4","Clutterbuck, Rhys","3","139","28",,"0","1 mins 44.43s","104.43","4.75","0","8","4","Flat","50","8.552782194507312","3","3","1791","0","Novices","held up 5th on inside, pushed along over 2f out, soon ridden, plugged on in 4th final furlong","1","Inside","Figure of 8",,"26","1","War Front (USA)","Flat",
"2022-05-02","16:36:00","Windsor","Cazoo Novice Stakes (GBB Race)","3-4yo","Class 5",,"1m ","3942","Good To Firm","9","5th","4.75","Shared","9","Charlton, Roger/Harry","3","Kingscote, Richard","0","129","6.5",,"0","1 mins 44.43s","104.43","9.5","0","8","5","Flat","8.58413631140604","2.1733568586145697","3","3","1791","0","Novices","raced keenly, tracked winner, pushed along and unable to quicken 3f out, ridden and lost 2nd 2nd over 2f out, weakened final 2f","6","Inside","Figure of 8",,"26","1","Almanzor (FR)","Flat",
"2022-05-02","16:36:00","Windsor","Cazoo Novice Stakes (GBB Race)","3-4yo","Class 5",,"1m ","3942","Good To Firm","9","6th","1.75","Schilthorn","7","Houghton, Eve Johnson","4","Hornby, Rob","0","142","40",,"0","1 mins 44.43s","104.43","11.25","0","8","6","Flat","41.38202286424144","10.800460859","3","3","1791","0","Novices","chased leaders, pushed along and unable to quicken over 3f out, weakened over 2f out","2","Inside","Figure of 8",,"None","0","Swiss Spirit","Flat",
"2022-05-02","16:36:00","Windsor","Cazoo Novice Stakes (GBB Race)","3-4yo","Class 5",,"1m ","3942","Good To Firm","9","7th","1.5","Mzahem (IRE)","5","Clover, Tom","3","Callan, N","0","129","14",,"0","1 mins 44.43s","104.43","12.75","0","8","7","Flat","19.731057939489837","4.140620541550451","3","3","1791","0","Novices","off the pace in last trio, never a factor","4","Inside","Figure of 8",,"72","1","Mastery (USA)","Flat",
"2022-05-02","16:36:00","Windsor","Cazoo Novice Stakes (GBB Race)","3-4yo","Class 5",,"1m ","3942","Good To Firm","9","8th","1.75","Meleri","3","Boyle, J R","3","Kelly, Shane","0","124","150",,"0","1 mins 44.43s","104.43","14.5","0","8","8","Flat","555.9163901222498","73.37412111239509","3","3","1791","0","Novices","off the pace in last pair, never a factor","9","Inside","Figure of 8",,"13","2","Nathaniel (IRE)","Flat",
"2022-05-02","16:36:00","Windsor","Cazoo Novice Stakes (GBB Race)","3-4yo","Class 5",,"1m ","3942","Good To Firm","9","9th","8.5","Officer On Parade","4","Hills, Charles","3","Saunders, Tyler","5","124","66",,"0","1 mins 44.43s","104.43","23","0","8","9","Flat","134.2285923697799","15.760569817128124","3","3","1791","0","Novices","edgy and went keen to post, held up and always in rear, tailed off","5","Inside","Figure of 8",,"16","2","Nathaniel (IRE)","Flat",
"2022-05-02","17:10:00","Windsor","Follow AtTheRaces On Twitter Handicap","4yo+","Class 5",,"1m2f ","3510","Good To Firm","9","1st",,"Wonder Starelzaam (IRE)","2","Coakley, D J","4","Bass, George","5","125","11",,"65","2 mins 8.94s","128.94",,"67","10","1","Flat","11.64814601","3.5","3","3","2200","0","Handicap","held up in mid-division, pushed along 3f out, headway between horses inside final 2f, ridden chasing leaders over 1f out, stayed on gamely on rail to lead final 100 yards","8","Centre","Figure of 8",,"32","11","Elzaam (AUS)","Flat",
"2022-05-02","17:10:00","Windsor","Follow AtTheRaces On Twitter Handicap","4yo+","Class 5",,"1m2f ","3510","Good To Firm","9","2nd","1.25","New Heights","11","Portman, J G","4","Hornby, Rob","0","129","8.5",,"64","2 mins 8.94s","128.94","1.25","67","10","2","Flat","10.06846754747951","2.979832589409197","3","3","2200","0","Handicap","held up in mid-division and raced keenly, headway chasing leaders 7f out, went 2nd inside final 2f, every chance edging right inside final furlong until winner quickened on, took 2nd again final strides","9","Centre","Figure of 8",,"28","13","Intello (GER)","Flat",
"2022-05-02","17:10:00","Windsor","Follow AtTheRaces On Twitter Handicap","4yo+","Class 5",,"1m2f ","3510","Good To Firm","9","3rd","NK","Eton Blue (IRE)","4","Baker, George","4","Cosgrave, Pat","0","137","1.5","(Fav)","72","2 mins 8.94s","128.94","1.4","67","10","3","Flat","2.664322591605596","1.4467161811953702","3","3","2200","0","Handicap","tracked leaders on inside, steadied off heels 7f out, headway out wide to lead and carried head high entering final 2f, ridden and strongly pressed over 1f out, not much room inside final furlong, headed final 100 yards, lost 2nd close home","1","Centre","Figure of 8","Hood","28","11","Starspangledbanner (AUS)","Flat",
